time, force
274.3462, -69.05105181735539
274.4462, -69.02511921659942
274.5462, -69.06540565541219
274.6483, -69.02387521730117
274.7484, -69.0479896652366
274.8484, -69.05975981244319
274.9485, -69.04588443565494
275.0486, -69.08550102869174
275.1508, -68.99765553978406
275.2508, -69.0099041482592
275.3508, -69.03315736591124
275.4505, -69.0328702891501
275.5524, -69.0011004609177
275.6523, -69.0876062582734
275.7521, -69.02693736941995
275.8539, -69.02330106377889
275.9538, -69.01095676305003
276.0543, -69.0353582877466
276.1543, -69.09363487025726
276.2563, -69.06990319133666
276.3562, -69.04416197508812
276.4561, -69.04272659128245
276.5582, -69.05277427792221
276.6586, -69.05889858215978
276.7587, -69.0193776813767
276.8589, -68.9829189327124
276.9592, -69.03306167365753
277.0593, -69.08042933924499
277.1617, -69.02722444618108
277.2623, -69.05143458637023
277.3625, -69.0464585891772
277.4626, -69.00808599543868
277.5627, -69.06827642302356
277.6627, -69.0701902680978
277.7628, -69.04932935678858
277.8649, -69.00339707500679
277.9649, -69.01746383630245
278.0649, -69.06626688569561
278.1651, -69.02559767786798
278.2677, -69.06511857865107
278.3678, -69.0376549018357
278.4685, -69.02110014194352
278.5686, -69.05143458637023
278.6686, -69.06722380823273
278.7687, -69.03191336661298
278.8687, -68.99727277076921
278.9708, -68.96157956013461
279.0707, -69.03420998070207
279.1708, -69.0344970574632
279.2713, -69.02282260251033
279.3714, -69.06664965471046
279.4735, -68.97918693481763
279.5734, -69.02865982998676
279.6734, -69.06033396596546
279.7739, -69.09966348224111
279.874, -69.05440104623531
279.9761, -68.99344508062073
280.0761, -69.06109950399515
280.1762, -69.06808503851613
280.2768, -69.08483118291575
280.3769, -69.00416261303648
280.479, -69.0472241272069
280.5791, -69.05239150890736
280.6792, -69.03947305465623
280.7792, -68.99038292850194
280.882, -69.04511889762524
280.9799, -69.06971180682925
281.082, -69.03889890113396
281.1821, -68.96110109886605
281.2825, -69.05353981595191
281.3826, -69.154208066857
281.4831, -69.05239150890736
281.5832, -69.0900942568699
281.6853, -69.06502288639734
281.7853, -68.94014449530312
281.8853, -68.99210538906875
281.9853, -69.0694247300681
282.0874, -68.94904387489834
282.1874, -69.08301303009522
282.2879, -68.98138785665301
282.388, -69.06320473357682
282.4879, -69.05066904834054
282.59, -68.99153123554649
282.69, -69.04990351031084
282.79, -69.05267858566849
282.89, -69.01133953206488
282.9922, -69.05564504553357
283.0923, -68.99076569751679
283.1925, -69.06846780753098
283.293, -69.10483086394157
283.3926, -69.14913637741026
283.4948, -69.06014258145804
283.5948, -69.03220044337411
283.6948, -69.02751152294222
283.7948, -69.04377920607327
283.8968, -69.0463628969235
283.9968, -69.08569241319915
284.0969, -69.02990382928502
284.1991, -69.07038165260522
284.2996, -69.0210044496898
284.3998, -69.06684103921788
284.4997, -69.06760657724757
284.5997, -69.0590899666672
284.6998, -69.05344412369818
284.802, -69.01641122151162
284.902, -69.03344444267238
285.002, -69.0741136505
285.1021, -69.06349181033795
285.2044, -69.02387521730117
285.305, -69.0447361286104
285.4051, -69.02291829476404
285.5051, -69.0329659814038
285.605, -69.00100476866398
285.705, -69.04971212580342
285.8065, -69.03220044337411
285.9066, -69.01468876094481
286.0066, -69.04215243776017
286.1085, -69.04674566593835
286.2085, -69.04894658777373
286.3084, -69.04626720466979
286.4104, -69.0019616912011
286.5101, -69.02875552224047
286.6099, -69.05602781454841
286.7126, -69.05755889060781
286.8127, -69.00330138275307
286.9128, -69.03382721168722
287.0128, -69.03516690323919
287.1131, -69.0718170364109
287.2133, -69.03794197859683
287.3159, -69.1105723991643
287.416, -69.01717675954131
287.5161, -69.01334906939283
287.6166, -69.06157796526372
287.7167, -69.00894722572208
287.8167, -69.04674566593835
287.9167, -69.04913797228114
288.0187, -69.02741583068851
288.1188, -69.06176934977114
288.2183, -69.07047734485894
288.321, -69.07880257093188
288.4211, -69.04062136170077
288.5211, -69.04655428143093
288.6211, -69.02444937082343
288.721, -69.02272691025662
288.8232, -69.04617151241608
288.9232, -69.06999888359037
289.0233, -69.11583547311845
289.1235, -69.01066968628889
289.2258, -69.07937672445416
289.3263, -69.07947241670787
289.4264, -69.02110014194352
289.5264, -69.06483150188993
289.6264, -69.07880257093188
289.7264, -69.06674534696417
289.8285, -69.05344412369818
289.9286, -69.0685634997847
290.0287, -69.02071737292867
290.1287, -69.03239182788154
290.2309, -69.06196073427856
290.3315, -69.0892330265865
290.4316, -69.0511475096091
290.5315, -69.03889890113396
290.6309, -69.09258225546643
290.733, -69.06578842442704
290.833, -69.07229549767946
290.9331, -69.03086075182215
291.0352, -69.07784564839477
291.1353, -69.05076474059425
291.2353, -69.0464585891772
291.3359, -69.06167365751743
291.436, -69.0313392130907
291.536, -69.05248720116107
291.638, -69.04913797228114
291.738, -69.055836430041
291.838, -69.02942536801646
291.9401, -69.06033396596546
292.0401, -69.04751120396804
292.1401, -69.0566976603244
292.2401, -69.05306135468334
292.3427, -69.05296566242963
292.4428, -69.04071705395448
292.5428, -69.08779764278083
292.6431, -69.03736782507457
292.7431, -69.05181735538508
292.8431, -69.0472241272069
292.945, -69.04435335959555
293.0455, -69.06569273217333
293.1457, -69.0700945758441
293.2455, -69.06511857865107
293.3472, -69.0844484139009
293.4472, -69.07908964769302
293.5469, -69.05861150539864
293.6487, -69.0455973588938
293.7485, -69.07832410966333
293.8482, -69.04808535749032
293.9502, -69.05382689271303
294.0499, -69.06798934626242
294.1502, -69.07564472655939
294.2524, -69.07765426388734
294.3524, -69.04923366453485
294.4524, -69.03583674901517
294.5522, -69.02234414124177
294.654, -69.03851613211911
294.7538, -69.0463628969235
294.8536, -69.08186472305067
294.9554, -69.0376549018357
295.0552, -69.06751088499387
295.1551, -69.07373088148515
295.257, -69.06770226950128
295.3568, -69.06243919554713
295.4578, -69.06320473357682
295.5578, -69.0859794899603
295.6597, -69.06042965821918
295.7595, -69.06023827371175
295.8593, -69.03937736240252
295.9611, -69.04999920256455
296.0609, -69.06789365400871
296.1608, -69.0344970574632
296.263, -69.07143426739606
296.3628, -69.04109982296933
296.4628, -69.0758361110668
296.5626, -69.06205642653228
296.6639, -69.0701902680978
296.764, -69.04885089552
296.8661, -69.06588411668076
296.9661, -69.06597980893447
297.0661, -69.055836430041
297.1661, -69.03095644407585
297.2685, -69.11267762874596
297.369, -69.03717644056714
297.4691, -69.04090843846191
297.5691, -69.07449641951484
297.669, -69.06320473357682
297.7712, -69.00550230458845
297.8719, -69.05306135468334
297.9719, -69.04588443565494
298.0719, -69.06167365751743
298.1719, -69.02531060110684
298.2718, -69.0423438222676
298.3739, -69.05803735187637
298.4745, -69.04014290043222
298.5743, -69.03200905886669
298.6741, -69.08492687516946
298.7762, -69.02368383279374
298.8761, -69.07832410966333
298.9759, -69.04023859268592
299.0778, -69.07545334205196
299.1777, -69.0788982631856
299.2776, -69.02607613913653
299.3775, -69.04138689973047
299.4795, -69.03354013492608
299.5793, -69.036889363806
299.6791, -69.07727149487249
299.781, -69.01526291446707
299.8808, -69.00923430248322
299.9806, -69.04598012790865
300.0825, -69.04148259198418
300.1826, -69.03985582367108
300.2826, -69.0273201384348
300.3845, -69.05344412369818
300.4846, -69.0202389116601
300.5844, -69.01478445319852
300.6862, -69.03076505956844
300.786, -69.00263153697709
300.8858, -69.09133825616817
300.9877, -69.04511889762524
301.0875, -69.06827642302356
301.1876, -69.05698473708554
301.2896, -69.07995087797643
301.3893, -69.0582287363838
301.4891, -69.04100413071562
301.5909, -69.05564504553357
301.6907, -69.05775027511524
301.7905, -69.0448318208641
301.8925, -69.03114782858329
301.9923, -69.03660228704487
302.0921, -69.0638745793528
302.194, -69.02578906237541
302.2938, -69.06875488429212
302.3936, -69.0574631983541
302.4955, -69.03545398000033
302.5956, -69.01803798982473
302.6953, -69.03832474761168
302.7965, -69.05019058707198
302.8963, -69.0265546004051
302.9981, -69.06741519274016
303.0978, -69.03650659479115
303.1997, -69.03315736591124
303.3002, -69.02693736941995
303.4007, -69.08320441460265
303.5006, -69.04119551522305
303.6004, -68.99602877147095
303.7023, -69.04263089902872
303.802, -69.05717612159296
303.9019, -69.0130619926317
304.0036, -69.00100476866398
304.1033, -69.03621951803002
304.2031, -69.03937736240252
304.3052, -69.02818136871821
304.405, -69.03976013141737
304.5048, -69.01736814404875
304.6067, -69.06511857865107
304.7065, -69.06511857865107
304.8062, -69.05621919905585
304.908, -69.01047830178148
305.0078, -69.04167397649161
305.1096, -69.03708074831343
305.2089, -69.06980749908296
305.3109, -69.04684135819205
305.4112, -69.04033428493963
305.5111, -69.04090843846191
305.6109, -69.03430567295578
305.7128, -69.04990351031084
305.8125, -69.030573675061
305.9122, -68.99736846302292
306.014, -69.03583674901517
306.1137, -69.0464585891772
306.2138, -69.00904291797579
306.3159, -68.98320600947353
306.4156, -69.02397090955488
306.5155, -69.01019122502034
306.6172, -69.03708074831343
306.7172, -69.0559321222947
306.817, -69.02062168067495
306.9189, -69.06243919554713
307.0187, -69.04655428143093
307.1185, -69.00999984051292
307.2207, -69.05191304763879
307.3205, -69.01124383981117
307.4203, -69.01727245179504
307.5222, -69.0019616912011
307.6214, -69.05028627932569
307.7232, -69.0352625954929
307.823, -69.08253456882666
307.9227, -69.02865982998676
308.0245, -69.05353981595191
308.1243, -69.04148259198418
308.2251, -69.03861182437282
308.3253, -69.05028627932569
308.4272, -69.00444968979761
308.527, -69.06215211878599
308.6267, -69.04014290043222
308.7286, -69.00846876445353
308.8285, -69.01985614264525
308.9283, -69.02349244828632
309.0301, -69.04291797578986
309.1298, -69.03516690323919
309.2297, -69.03076505956844
309.3316, -69.02751152294222
309.4313, -68.9964115404858
309.5311, -69.05698473708554
309.633, -69.04808535749032
309.7328, -69.05851581314494
309.8326, -69.02856413773306
309.9345, -69.07219980542575
310.035, -69.02980813703131
310.1348, -69.03229613562783
310.2366, -69.0344970574632
310.3365, -69.02157860321208
310.4363, -69.03028659829987
310.5381, -69.03947305465623
310.6378, -69.07602749557424
310.7376, -69.05076474059425
310.8395, -69.06023827371175
310.9392, -69.04100413071562
311.0422, -69.03545398000033
311.1408, -69.05076474059425
311.2407, -69.06205642653228
311.3407, -69.00971276375178
311.4425, -69.03248752013525
311.5424, -69.06655396245674
311.6422, -69.05153027862394
311.7442, -69.02502352434571
311.8441, -69.02760721519593
311.9439, -69.03411428844835
312.0458, -69.00483245881246
312.1457, -69.05966412018948
312.2456, -69.05353981595191
312.3475, -69.01966475813784
312.4473, -69.03679367155229
312.5476, -69.03315736591124
312.6495, -69.00932999473693
312.7492, -68.98464139327922
312.849, -69.018612143347
312.9509, -69.04119551522305
313.0507, -69.06243919554713
313.1507, -69.04999920256455
313.2527, -69.0828216455878
313.3525, -69.0543053539816
313.4523, -68.98913892920369
313.5542, -69.06617119344189
313.654, -69.06435304062137
313.7538, -69.04444905184926
313.8557, -69.0487552032663
313.9555, -69.05086043284797
314.0553, -69.0685634997847
314.1572, -69.06263058005455
314.257, -69.05191304763879
314.3571, -69.0724868821869
314.4589, -69.03153059759813
314.5588, -69.05468812299645
314.6586, -69.07468780402228
314.7604, -69.02837275322563
314.8604, -69.04100413071562
314.9597, -69.07229549767946
315.0616, -69.00157892218625
315.1616, -69.04942504904228
315.2614, -69.03239182788154
315.3633, -69.00023923063428
315.4631, -69.02425798631602
315.563, -69.01956906588413
315.6648, -69.01239214685572
315.7646, -69.06339611808424
315.8644, -69.0018659989474
315.9663, -68.99143554329278
316.0661, -69.0280856764645
316.1661, -69.02282260251033
316.268, -69.00894722572208
316.3682, -69.03459274971692
316.4679, -69.01631552925791
316.5698, -69.0336358271798
316.6691, -69.02349244828632
316.7714, -68.9964115404858
316.8714, -68.98349308623467
316.9716, -69.04617151241608
317.0716, -69.04664997368464
317.1718, -69.01172230107973
317.274, -68.99861246232118
317.3735, -68.97861278129535
317.4741, -69.005980765857
317.5742, -69.02234414124177
317.6742, -69.04588443565494
317.7764, -68.99497615668012
317.8766, -68.98655523835346
317.9766, -68.98445000877179
318.0766, -69.03382721168722
318.1788, -69.00492815106618
318.2795, -68.98492847004036
318.3796, -69.03459274971692
318.48, -68.98588539257747
318.58, -68.98990446723339
318.6801, -68.95545525589704
318.7801, -69.02081306518238
318.8825, -69.01727245179504
318.9828, -69.0042583052902
319.0828, -68.98464139327922
319.1829, -68.98665093060717
319.2831, -68.97172293902808
319.3833, -68.9607183298512
319.4858, -68.96349340520885
319.5859, -69.0011004609177
319.6859, -69.00942568699064
319.7854, -68.98559831581633
319.8875, -68.95191464250969
319.9875, -68.96933063268528
320.0875, -68.96368478971628
320.1876, -68.97985678059362
320.2898, -68.97267986156521
320.3899, -68.95842171576211
320.4904, -68.99593307921724
320.5904, -69.00062199964913
320.6904, -68.96483309676083
320.7926, -68.97966539608619
320.8926, -68.9829189327124
320.9927, -68.95813463900097
321.0927, -68.95689063970272
321.1927, -68.96129248337347
321.2948, -69.00377984402164
321.3949, -69.01334906939283
321.4955, -68.92483373470918
321.5956, -68.98253616369755
321.6956, -68.94626879954068
321.7977, -68.96129248337347
321.8977, -68.96712971084992
321.9979, -68.95669925519529
322.0979, -68.9193792762476
322.1987, -68.97851708904165
322.2989, -69.00368415176791
322.399, -68.95784756223983
322.5015, -68.95870879252325
322.6015, -68.94378080094417
322.7015, -68.98311031721983
322.8015, -68.98253616369755
322.9014, -68.94540756925727
323.0035, -68.96741678761104
323.1035, -68.95880448477696
323.2036, -68.97612478269885
323.3036, -68.95229741152454
323.4058, -68.95220171927083
324.5111, -68.98492847004036
324.6117, -68.95698633195643
324.7115, -68.92952265514107
324.8114, -68.95315864180795
324.9132, -68.93315896078212
325.013, -68.94397218545159
325.1129, -68.89392513676019
325.2148, -68.97028755522241
325.3146, -68.92837434809653
325.4145, -68.93459434458781
325.5166, -68.93344603754326
325.6165, -68.92655619527599
325.7163, -68.95698633195643
325.8181, -68.95344571856909
325.9179, -68.9503835664503
326.0177, -68.95756048547871
326.1195, -68.92464235020175
326.2193, -68.95478541012106
326.3192, -68.8940208290139
326.421, -68.94024018755682
326.5211, -68.90550389945935
326.6209, -68.92971403964849
326.7226, -68.94425926221273
326.8229, -68.87708330010686
326.9231, -68.94110141784023
327.024, -68.93469003684152
327.1242, -68.92808727133539
327.2243, -68.91564727835282
327.3244, -68.91650850863623
327.4266, -68.91660420088994
327.527, -68.88780083252261
327.6273, -68.9035900543851
327.7273, -68.89277682971564
327.8274, -68.91382912553229
327.9294, -68.90780051354844
328.0294, -68.92081466005327
328.1295, -68.90626943748904
328.2297, -68.91038420439865
328.3299, -68.89421221352131
328.432, -68.87784883813656
328.5323, -68.90780051354844
328.6325, -68.86818392051164
328.7326, -68.90320728537026
328.8327, -68.90521682269821
328.9327, -68.8924897529545
329.0348, -68.90933158960783
329.1348, -68.9186137382179
329.2348, -68.94732141433151
329.3352, -68.9083746670707
329.4353, -68.89536052056586
329.5372, -68.87469099376406
329.6373, -68.83564855424953
329.7373, -68.88024114447936
329.8373, -68.89737005789382
329.9394, -68.87067191910815
330.0393, -68.89296821422306
330.1393, -68.94052726431796
330.2395, -68.85143777611202
330.3418, -68.90933158960783
330.4419, -68.85727500358847
330.5423, -68.88253775856845
330.6424, -68.88397314237413
330.7424, -68.91909219948646
330.8424, -68.91134112693578
330.9445, -68.89851836493837
331.0446, -68.90253743959427
331.1447, -68.8528731599177
331.2449, -68.87851868391255
331.3449, -68.91564727835282
331.4471, -68.90033651775889
331.5476, -68.88741806350777
331.6478, -68.86244238528892
331.748, -68.83784947608491
331.848, -68.87000207333217
331.9475, -68.88158083603133
332.0497, -68.89028883111912
332.1499, -68.86397346134831
332.25, -68.88196360504618
332.3502, -68.90225036283313
332.4523, -68.87717899236057
332.5528, -68.89392513676019
332.6529, -68.93344603754326
332.753, -68.88837498604488
332.853, -68.92550358048517
332.9552, -68.92971403964849
333.0552, -68.90933158960783
333.1553, -68.88244206631474
333.2554, -68.90234605508684
333.3555, -68.90933158960783
333.4577, -68.86904515079505
333.5581, -68.9416755713625
333.6582, -68.88579129519466
333.7582, -68.89000175435798
333.8582, -68.90014513325147
333.9604, -68.84789716272468
334.0604, -68.87134176488414
334.1604, -68.91698696990478
334.2606, -68.87115038037672
334.3601, -68.89373375225276
334.4622, -68.90732205227987
334.5631, -68.91382912553229
334.6634, -68.91842235371047
334.7634, -68.86521746064656
334.8634, -68.8742125324955
334.9655, -68.88129375927019
335.0654, -68.89459498253616
335.1654, -68.89210698393966
335.2654, -68.89038452337283
335.3676, -68.87871006841996
335.4676, -68.87363837897323
335.5679, -68.84416516482992
335.668, -68.84435654933733
335.768, -68.90110205578858
335.87, -68.90847035932441
335.97, -68.8528731599177
336.07, -68.83239501762333
336.1701, -68.89689159662525
336.2721, -68.86665284445225
336.3722, -68.84636608666528
336.4721, -68.87727468461428
336.5726, -68.88780083252261
336.6729, -68.85717931133475
336.7726, -68.86521746064656
336.8748, -68.87545653179376
336.9748, -68.89497775155101
337.0749, -68.91736973891963
337.1751, -68.87411684024178
337.2773, -68.8512463916046
337.3773, -68.85009808456006
337.4773, -68.88493006491125
337.5777, -68.8924897529545
337.6779, -68.90531251495192
337.78, -68.87593499306232
337.8799, -68.8941165212676
337.9799, -68.85402146696225
338.0799, -68.8948820592973
338.1821, -68.85430854372339
338.2821, -68.86799253600421
338.3821, -68.88971467759686
338.4822, -68.864738999378
338.5826, -68.88799221703003
338.6848, -68.87497807052519
338.7849, -68.90282451635541
338.8848, -68.895647597327
338.9849, -68.93440296008039
339.0849, -68.85851900288672
339.1877, -68.86914084304875
339.2878, -68.87775314588285
339.3878, -68.90464266917593
339.4878, -68.87804022264397
339.5883, -68.89268113746192
339.6885, -68.88971467759686
339.7886, -68.89392513676019
339.8908, -68.9051211304445
339.9908, -68.89545621281958
340.0908, -68.84359101130764
340.1909, -68.89315959873049
340.2911, -68.88588698744837
340.3933, -68.88502575716497
340.4933, -68.88129375927019
340.5936, -68.89344667549162
340.6937, -68.88129375927019
340.7939, -68.89631744310299
340.8959, -68.91306358750259
340.9959, -68.91057558890608
341.0959, -68.88559991068723
341.196, -68.83583993875696
341.298, -68.88339898885185
341.3981, -68.88789652477632
341.4981, -68.88837498604488
341.5992, -68.87354268671952
341.6994, -68.86856668952649
341.7994, -68.89717867338639
341.8994, -68.86196392402036
342.0015, -68.8416771662334
342.1014, -68.8916285226711
342.2015, -68.91459466356199
342.3015, -68.88789652477632
342.4041, -68.83832793735347
342.5044, -68.85622238879763
342.6049, -68.8964131353567
342.7051, -68.87698760785315
342.8051, -68.89698728887898
342.9051, -68.88875775505973
343.005, -68.85191623738059
343.1072, -68.84072024369628
343.2074, -68.88923621632829
343.3072, -68.86588730642255
343.4071, -68.86636576769111
343.5091, -68.86215530852778
343.6089, -68.85258608315657
343.7087, -68.85478700499195
343.8107, -68.87095899586929
343.9106, -68.84751439370983
344.0112, -68.81928517886477
344.111, -68.82292148450583
344.213, -68.88990606210427
344.3128, -68.87746606912171
344.4127, -68.89354236774534
344.5146, -68.86368638458717
344.6144, -68.88205929729989
344.7143, -68.85000239230635
344.8142, -68.84186855074083
344.9161, -68.77670212596291
345.0159, -68.86521746064656
345.1178, -68.91038420439865
345.2178, -68.89392513676019
345.3178, -68.88387745012042
345.4178, -68.8789014529274
345.5199, -68.85239469864915
345.6197, -68.86081561697581
345.7197, -68.87000207333217
345.8195, -68.86330361557232
345.9215, -68.85995438669241
346.0212, -68.85306454442514
346.121, -68.86751407473565
346.2232, -68.85650946555877
346.323, -68.86646145994482
346.4229, -68.83210794086219
346.5244, -68.86167684725922
346.6243, -68.89536052056586
346.7246, -68.88550421843352
346.8266, -68.877370376868
346.9265, -68.88521714167238
347.0265, -68.88024114447936
347.1263, -68.86579161416884
347.2285, -68.85784915711073
347.3284, -68.85191623738059
347.4285, -68.90186759381828
347.5285, -68.85813623387187
347.6304, -68.85459562048453
347.7304, -68.83784947608491
347.8303, -68.88626975646322
347.9323, -68.86914084304875
348.0323, -68.8789971451811
348.132, -68.87593499306232
348.2339, -68.8146919506866
348.3338, -68.83603132326438
348.4337, -68.85402146696225
348.5336, -68.85775346485703
348.6355, -68.86426053810945
348.7354, -68.87832729940511
348.8353, -68.87804022264397
348.9365, -68.83603132326438
349.0363, -68.84914116202293
349.1381, -68.87277714868982
349.2383, -68.85229900639544
349.3384, -68.8353614774884
349.4384, -68.81717994928312
349.5404, -68.8655045374077
349.641, -68.82531379084864
349.7411, -68.85306454442514
349.841, -68.85392577470854
349.941, -68.8766048388383
350.0432, -68.8503851613212
350.1432, -68.86818392051164
350.2436, -68.87784883813656
350.3439, -68.84158147397969
350.4439, -68.88569560294094
350.546, -68.84655747117272
350.6465, -68.83880639862204
350.7466, -68.85507408175309
350.8466, -68.85890177190157
350.9466, -68.88598267970208
351.0466, -68.93153219246902
351.1487, -68.87277714868982
351.2488, -68.89823128817723
351.3483, -68.85909315640899
351.4504, -68.86129407824437
351.5503, -68.8806239134942
351.6508, -68.8923940607008
351.7512, -68.89095867689511
351.8512, -68.88933190858201
351.9511, -68.92148450582926
352.0531, -68.87775314588285
352.1529, -68.94301526291447
352.253, -68.87220299516754
352.3551, -68.90808759030956
352.4549, -68.88502575716497
352.5547, -68.89048021562655
352.6548, -68.88914052407458
352.7567, -68.84818423948582
352.8565, -68.88674821773178
352.9563, -68.87019345783959
353.0581, -68.85488269724566
353.1578, -68.89229836844707
353.258, -68.88330329659814
353.3599, -68.85478700499195
353.46, -68.82273009999841
353.5597, -68.86923653530248
353.6616, -68.87536083954004
353.7609, -68.84205993524824
353.8628, -68.86138977049808
353.9626, -68.84234701200938
354.0623, -68.87057622685444
354.1641, -68.85985869443869
354.2644, -68.88866206280602
354.3643, -68.90225036283313
354.4641, -68.84272978102423
354.566, -68.81871102534251
354.6658, -68.89622175084928
354.7657, -68.9035900543851
354.8676, -68.87555222404747
354.9673, -68.88406883462784
355.0671, -68.90282451635541
355.169, -68.90425990016108
355.2701, -68.88990606210427
355.3699, -68.92827865584282
355.4699, -68.92301558188865
355.5697, -68.85823192612558
355.6715, -68.93421157557296
355.7714, -68.92330265864979
355.8712, -68.88569560294094
355.973, -68.90856605157813
356.0728, -68.86100700148323
356.1754, -68.88646114097064
356.2737, -68.88760944801518
356.3755, -68.86014577119983
356.4753, -68.91660420088994
356.5752, -68.87756176137542
356.6778, -68.88014545222565
356.7779, -68.89507344380473
356.8778, -68.8797626832108
356.9777, -68.8536386979474
357.0774, -68.89756144240124
357.1793, -68.85019377681377
357.2796, -68.8972743656401
357.3799, -68.86435623036316
357.4799, -68.83679686129408
357.582, -68.86856668952649
357.6824, -68.89095867689511
357.7825, -68.90033651775889
357.8824, -68.86588730642255
357.9824, -68.86167684725922
358.0848, -68.86406915360202
358.1848, -68.8742125324955
358.2851, -68.86416484585573
358.3851, -68.83019409578795
358.485, -68.85631808105134
358.5879, -68.8575620803496
358.6862, -68.86885376628763
358.7884, -68.83717963030892
358.8885, -68.8377537838312
358.9885, -68.88387745012042
359.0885, -68.85249039090286
359.1884, -68.86244238528892
359.2906, -68.83641409227923
359.3906, -68.8520119296343
359.4906, -68.84196424299454
359.5905, -68.88234637406103
359.6931, -68.9336374220507
359.7931, -68.86837530501906
359.893, -68.84942823878407
359.993, -68.85794484936444
360.0952, -68.86205961627407
360.1952, -68.8376580915775
360.2952, -68.83976332115915
360.3953, -68.84416516482992
360.4952, -68.87641345433087
360.5973, -68.88512144941868
360.6976, -68.86569592191512
360.7976, -68.90406851565366
360.8976, -68.8353614774884
361.0004, -68.87469099376406
361.1004, -68.86445192261687
361.2003, -68.88091099025534
361.3003, -68.88071960574791
361.4005, -68.87344699446581
361.5025, -68.86732269022824
361.6025, -68.88349468110557
361.7031, -68.8257922521172
361.8032, -68.87937991419595
361.9032, -68.87143745713784
362.0032, -68.8329691711456
362.1052, -68.88741806350777
362.2052, -68.86837530501906
362.3052, -68.90148482480343
362.4052, -68.89220267619336
362.5073, -68.88004975997194
362.6073, -68.87918852968852
362.7077, -68.88847067829859
362.8077, -68.89909251846063
362.91, -68.8695236120636
363.01, -68.88856637055231
363.1101, -68.83966762890545
363.2104, -68.90894882059298
363.3104, -68.87516945503262
363.4126, -68.84818423948582
363.5121, -68.88359037335928
363.6122, -68.89717867338639
363.7125, -68.8822506818073
363.8147, -68.81545748871629
363.9147, -68.87689191559943
364.0147, -68.8662700754374
364.1147, -68.87402114798807
364.2148, -68.85268177541029
364.3168, -68.86062423246838
364.4168, -68.88732237125406
364.5168, -68.86062423246838
364.6168, -68.8535430056937
364.7193, -68.871054688123
364.8194, -68.83517009298097
364.9193, -68.864738999378
365.0193, -68.87784883813656
365.1214, -68.84445224159104
365.2214, -68.83526578523468
365.3214, -68.83459593945871
365.4214, -68.88071960574791
365.5234, -68.86579161416884
365.6234, -68.90397282339995
365.7238, -68.83526578523468
365.8238, -68.86617438318369
365.9235, -68.8940208290139
366.0257, -68.8298113267731
366.1256, -68.79517073092933
366.2257, -68.82607932887834
366.3277, -68.84158147397969
366.4277, -68.85191623738059
366.5276, -68.83995470566659
366.6275, -68.83708393805522
366.7293, -68.84761008596355
366.8293, -68.90397282339995
366.9292, -68.87076761136187
367.0312, -68.86770545924308
367.1311, -68.82598363662461
367.2311, -68.85296885217141
367.331, -68.86024146345353
367.4329, -68.87641345433087
367.5327, -68.87775314588285
367.6325, -68.85383008245483
367.7344, -68.86368638458717
367.8343, -68.8916285226711
367.9341, -68.82617502113204
368.036, -68.88579129519466
368.1358, -68.87536083954004
368.2357, -68.82234733098356
368.337, -68.86205961627407
368.4369, -68.86148546275179
368.5388, -68.86043284796096
368.6388, -68.88540852617982
